,Year,State,Population,Violent Crime,Murder-Manslaughter,Rape,Robbery,Aggravated Assault,Property Crime,Burglary,Larceny-Theft,Motor Vehicle Theft,% Violent Crime,% Murder-Manslaughter,% Rape,% Robbery,% Aggravated Assault,% Property Crime,% Burglary,% Larceny-Theft,% Motor Vehicle Theft
23,2012,Minnesota,5379139,12419,99,1638,3475,7207,138152,25378,104316,8458,0.002308733795501473,1.8404432382208378e-05,0.0003045096994147205,0.0006460141669512537,0.0013398054967532907,0.025682920630978302,0.004717855403996811,0.019392694630125752,0.0015723705968557421
24,2012,Mississippi,2984926,7786,220,822,2284,4460,83906,28076,51508,4322,0.0026084398742213374,7.370366970571465e-05,0.00027538371135498834,0.0007651780982175102,0.0014941743949431242,0.028109909592398605,0.009405928321171111,0.017256039178190682,0.0014479420930368122
25,2012,Missouri,6021988,27155,389,1511,5782,19473,199590,42466,140816,16308,0.004509308221803165,6.459660829613078e-05,0.0002509138178289296,0.0009601480441342626,0.0032336497515438422,0.03314353997384253,0.0070518240820141125,0.023383640086961317,0.002708075804867097
26,2012,Montana,1005141,2736,27,379,191,2139,25970,3894,20387,1689,0.0027220061662990565,2.6861902956898585e-05,0.00037706152669128015,0.00019002309128769,0.0021280596453631877,0.025837171103357637,0.003874083337561596,0.02028272650304783,0.0016803612627482114
27,2012,Nebraska,1855525,4814,53,711,1130,2920,51118,8735,38236,4147,0.002594413979870926,2.856334460597405e-05,0.0003831799625442934,0.0006089920642405788,0.0015736786084800797,0.027549076406946822,0.004707562549682704,0.020606566874604222,0.0022349469826598942
28,2012,Nevada,2758931,16763,124,931,4918,10790,77510,22120,45372,10018,0.006075904036744666,4.494494425558305e-05,0.0003374495411447405,0.0017825744826528826,0.0039109350686914604,0.028094214752018083,0.008017598120431428,0.016445500086808985,0.0036311165447776694
29,2012,New Hampshire,1320718,2481,15,449,472,1545,30693,5444,24226,1023,0.001878523651528941,1.1357458594491784e-05,0.0003399665939284541,0.00035738136377334146,0.0011698182352326537,0.02323963177604909,0.004122000305894218,0.01834305279401053,0.0007745786761443397
30,2012,New Jersey,8864590,25727,388,1035,11385,12919,181481,42338,122662,16481,0.002902221084111053,4.3769649808959015e-05,0.00011675666894915614,0.0012843233584407174,0.0014573714069122203,0.020472576847885803,0.004776081014463162,0.013837300991924048,0.0018591948414985915
31,2012,New Mexico,2085538,11660,116,957,1847,8740,75094,21384,48247,5463,0.005590883503441319,5.562113948535102e-05,0.0004588744007541459,0.000885622798529684,0.004190765164672137,0.036007015935456466,0.010253469368575399,0.023134078592670092,0.002619467974210971
32,2012,New York,19570261,79610,684,2848,28655,47423,376140,64553,294239,17348,0.004067906912432083,3.495099017841408e-05,0.0001455269298656773,0.001464211437956806,0.002423217554431185,0.019219978721796302,0.003298525247057257,0.015035006431442075,0.0008864470432969698
33,2012,North Carolina,9752073,34464,479,1984,9392,22609,328594,99323,213151,16120,0.003534017844206047,4.9117761936359584e-05,0.0002034439241789925,0.0009630772862344242,0.002318378871856271,0.03369478468834267,0.010184808911910318,0.02185699389247804,0.001652981883954314
34,2012,North Dakota,699628,1712,28,272,131,1281,14063,2377,10535,1151,0.0024470146992401675,4.002126844551676e-05,0.0003887780363278771,0.00018724236308438198,0.0018309730313823918,0.020100682076760794,0.003397519824821191,0.015058002252625682,0.001645159999313921
35,2012,Ohio,11544225,34595,495,3658,15235,15207,359883,103421,236950,19512,0.00299673646346983,4.2878582148216966e-05,0.00031686839090540943,0.001319707472784011,0.0013172820176321927,0.03117428844292276,0.008958678473435852,0.020525414222262648,0.0016901957472242614
36,2012,Oklahoma,3814820,17902,216,1588,3231,12867,129743,35731,82448,11564,0.004692750903057025,5.662128226233479e-05,0.0004162712788545724,0.0008469600138407579,0.00337289832809936,0.034010254743343064,0.009366365909793908,0.021612553147986012,0.0030313356855631458
37,2012,Oregon,3899353,9653,92,1140,2413,6008,125723,21901,93619,10203,0.0024755388906826338,2.359365771706229e-05,0.0002923561934505545,0.0006188206094703404,0.0015407684300446766,0.03224201553437198,0.005616572800667187,0.024008854802322333,0.0026165879313824626
38,2012,Pennsylvania,12763536,44503,685,3327,15673,24818,276496,56859,204609,15028,0.0034867296962221126,5.366851317691273e-05,0.00026066444283151627,0.001227951251126647,0.0019444454890870367,0.021662962364034543,0.004454799986461432,0.016030745711846622,0.0011774166657264884
39,2012,Puerto Rico,3667084,10041,978,32,6298,2733,51679,15287,30545,5847,0.0027381428950086772,0.00026669691776899575,8.726279518003952e-06,0.0017174408876371526,0.0007452788100845249,0.014092668725341442,0.0041687073434914495,0.008329506496169708,0.0015944548856802845
40,2012,Rhode Island,1050292,2651,34,288,713,1616,27017,5949,18440,2628,0.0025240599757019953,3.237194989583849e-05,0.00027420945794122013,0.0006788588316392013,0.0015386197362257353,0.02572332265693731,0.005664139115598329,0.017557022237625345,0.002502161303713634
41,2012,South Carolina,4723723,26397,324,1679,4489,19905,180550,45086,122263,13201,0.005588176952797614,6.858996600774431e-05,0.0003554399781697614,0.0009503097450887785,0.004213837263531329,0.03822197025524147,0.009544590146373952,0.025882762388903836,0.0027946177199636812
42,2012,South Dakota,833354,2682,25,585,158,1914,17168,3258,12845,1065,0.0032183201856593956,2.999925601845074e-05,0.0007019825908317473,0.0001895952980366087,0.002296743040772589,0.020601089092990493,0.003909503044324501,0.015413617742279992,0.0012779683063860016
43,2012,Tennessee,6456243,41550,388,2032,8169,30961,217664,56181,148503,12980,0.006435631372610975,6.0096870579375654e-05,0.0003147341263332251,0.0012652869478425766,0.004795513427855798,0.033713724839662944,0.008701810015515215,0.023001457658889234,0.0020104571652584946
44,2012,Texas,26059203,106476,1144,7711,30382,67239,876059,204810,606253,64996,0.00408592695640001,4.390003792518136e-05,0.0002959031402456936,0.0011658836995129898,0.002580240078716145,0.03361802738172768,0.007859411510014331,0.023264449031691413,0.00249416684002193
45,2012,Utah,2855287,5876,50,943,1100,3783,85424,12943,66482,5999,0.002057936732804793,1.7511374513315124e-05,0.00033026452332112323,0.0003852502392929327,0.0013249105956774222,0.02991783312850862,0.004532994406516753,0.02328382400788432,0.0021010147141075487
46,2012,Vermont,626011,893,8,121,112,652,15016,3965,10616,435,0.0014264925057227429,1.2779328158770373e-05,0.0001932873384014019,0.00017891059422278521,0.0010415152449397855,0.02398679895401199,0.006333754518690566,0.016958168466688284,0.000694875968633139
47,2012,Virginia,8185867,15564,314,1452,4706,9092,176985,29511,138398,9076,0.0019013257850390192,3.835879571461398e-05,0.00017737888973764173,0.0005748932886400427,0.0011106948109467208,0.0216208008265954,0.0036051159883247553,0.01690694461564059,0.0011087402226300524
48,2012,Washington,6897012,20386,206,2193,5745,12242,252333,60725,165206,26402,0.0029557727317278846,2.98680066092389e-05,0.00031796377909738306,0.0008329694076217353,0.0017749715383995272,0.036585843260820775,0.008804537385174914,0.023953271358669523,0.003828034516976337
49,2012,West Virginia,1855413,5869,72,421,838,4538,43878,11291,30378,2209,0.003163177147082617,3.8805376484911984e-05,0.00022690365972427703,0.00045165146519939226,0.002445816645674036,0.023648643186180113,0.006085437581821406,0.016372635095259117,0.0011905705090995912
50,2012,Wisconsin,5726398,16064,173,1219,4622,10050,140513,27945,104352,8216,0.002805253843690222,3.021096333157423e-05,0.0002128737820877976,0.0008071391475059889,0.0017550299507648613,0.02453776352953462,0.004880031042201398,0.01822297367385222,0.001434758813481005
51,2012,Wyoming,576412,1161,14,154,61,932,13222,2125,10513,584,0.002014184298730769,2.4288182758166035e-05,0.0002671700103398264,0.00010582708201772344,0.001616899023615053,0.022938453744890806,0.0036865991686502015,0.01823869038118568,0.001013164195054926
